Ree,Network,Ksyn,CV,ST,fexp,taus
3.8,5,0,2.12058660840024,7.93316773338136,-1.25723984530645,783.494717295576
3.8,5,0.1,2.08727381062392,0.633904508573521,-1.54370872433433,181.29435903151
3.8,5,0.2,2.41709807135776,1.71301099819489,-1.20128029557959,202.210629888996
3.8,5,0.3,2.10476718697987,0.450517044135314,-1.27368096706501,363.929271739916
3.8,5,0.4,2.52389223687008,1.49313175169883,-1.20114252369853,500.972194817266
3.8,5,0.5,2.50936549806148,2.91740505919225,-1.30304110721088,NaN
3.8,6,0,2.14959824042007,0.429285687813496,-1.51416256672995,NaN
3.8,6,0.1,1.72571155138718,0.210980140121982,-1.51437453446129,17.3548210997649
3.8,6,0.2,1.51216184005974,0.146016989753955,-1.47850678503499,NaN
3.8,6,0.3,1.44222775478648,0.0788204207362814,-1.45086922556998,417.704063646278
3.8,6,0.4,1.72166006169348,0.24069172092213,-1.26543299948987,99.9388965012701
3.8,6,0.5,2.66754122082143,1.48044008884981,-1.0836215613793,229.773380715351
3.8,7,0,2.01987026898397,0.305459742605009,-1.49849497827768,NaN
3.8,7,0.1,1.90554095799467,0.211695283099088,-1.56532637387069,18.1042749500956
3.8,7,0.2,1.7877001644925,0.299086677682219,-1.21903173528474,128.974425687154
3.8,7,0.3,1.63795550040461,0.225048730020783,-1.28349422217898,96.5866754354992
3.8,7,0.4,2.65554033356695,1.2311309274634,-1.12187142359452,230.246110904456
3.8,7,0.5,1.80424113397663,0.25356285571742,-1.1637771889208,168.528912640852
3.8,8,0,2.26606423748652,11.0102885733784,-1.3638136366164,NaN
3.8,8,0.1,1.97346406739826,0.247139452435317,-1.55153722150792,103.427767997915
3.8,8,0.2,2.08616537306707,0.329604667938761,-1.51907871961911,124.84074420122
3.8,8,0.3,2.01413407681618,0.245125403813225,-1.42918759316641,209.92181816875
3.8,8,0.4,1.78350682851179,0.328000073970793,-1.23674041118444,209.167386202461
3.8,8,0.5,2.55140150286073,2.28274710711489,-1.3030885813269,NaN
3.8,9,0,1.62692527618764,4.04204775799797,-1.6640304369565,79.0662247268195
3.8,9,0.1,1.65009158386442,1.99969217968694,-1.50915848892416,234.104534361771
3.8,9,0.2,2.75049223633572,1.96436575823035,-1.2081454679113,NaN
3.8,9,0.3,1.75303310639696,1.48680289222389,-1.56670380974706,111.817956310979
3.8,9,0.4,1.88867703912371,3.35283396398092,-1.40260659319614,NaN
3.8,9,0.5,1.70129273316355,0.778147987702508,-1.5282273877822,278.175763663503
3.8,10,0,2.0180606168974,10.0046376357345,-1.43112522713356,911.344471872509
3.8,10,0.1,1.62848265071529,3.84389088344159,-1.46126458104801,171.901642370023
3.8,10,0.2,1.48243297289241,0.366084537385277,-1.48423419837972,131.884421822893
3.8,10,0.3,2.54445040957003,2.03542569053792,-1.21137990891923,NaN
3.8,10,0.4,2.2264054335312,3.44820007637104,-1.34023463931728,NaN
3.8,10,0.5,1.70032720405596,1.96990217151078,-1.5041328746658,905.804476910409
3.8,11,0,2.31571574248994,3.64523350654128,-1.20054054639433,136.349262486368
3.8,11,0.1,1.89609948801668,0.499203155887195,-1.43271143937333,21.1550470187703
3.8,11,0.2,2.21228933539482,0.724230540006519,-1.29099791487386,249.413175087663
3.8,11,0.3,1.97274955327013,0.294262288654165,-1.3705234198361,210.468634753284
3.8,11,0.4,1.89488798750279,0.558368110502703,-1.26520171315346,239.180522075981
3.8,11,0.5,2.06444946517992,0.400932596745497,-1.17080565524527,144.805798719005
3.8,12,0,1.70057512821226,0.376327846327914,-1.45199817520211,20.752214718522
3.8,12,0.1,1.37868372590758,0.21324418915312,-1.45774789604814,16.5152416028557
3.8,12,0.2,1.44419394460647,0.168007705691495,-1.40328742261348,28.8528744684772
3.8,12,0.3,1.28603386719376,0.162588174790842,-1.42686380341627,NaN
3.8,12,0.4,1.34200950955301,0.196472410850574,-1.34830159293616,94.5648142567378
3.8,12,0.5,2.52450222561148,1.37244805400116,-1.1239927729632,328.701451077706
3.8,13,0,1.80834739392463,14.1368425099886,-1.23504364235884,NaN
3.8,13,0.1,1.3356265020706,0.295126472888207,-1.49307915363911,313.921567730153
3.8,13,0.2,1.59162832298923,0.293817345113149,-1.34702755113159,136.642982813746
3.8,13,0.3,2.56941858796754,2.68815792304228,-1.14163001905903,340.415405137446
3.8,13,0.4,2.22874252771379,1.38851816067493,-1.09862320597366,160.739754299917
3.8,13,0.5,2.46678400639732,1.78821755431347,-1.14127096000003,289.695258137177
3.8,14,0,2.22554222131861,0.602857112622177,-1.37015279952848,73.6713696378336
3.8,14,0.1,1.94277468274819,0.264832967917591,-1.50530946489626,251.640164309017
3.8,14,0.2,1.80956935420308,0.170983041698449,-1.47457479412347,132.347362248495
3.8,14,0.3,2.88500056834379,1.59969822876239,-1.13720751963412,293.174658689572
3.8,14,0.4,2.4110795057985,0.745739098351705,-1.11785071264635,319.249921608604
3.8,14,0.5,2.56580359745257,0.964515545685847,-1.18275331129502,548.090754772728
3.8,15,0,2.6626174365546,0.884160379512896,-1.68826013957618,48.9462985868222
3.8,15,0.1,1.70056756794122,0.0910253412908654,-1.49112024826644,55.5267837251143
3.8,15,0.2,1.65105544620658,0.017855579840839,-1.44262153179713,NaN
3.8,15,0.3,1.38636086301404,0.078383499044113,-1.29790763264068,136.286805056692
3.8,15,0.4,1.4420057271033,0.0569328247446934,-1.38408330989903,NaN
3.8,15,0.5,1.69435947769688,0.277143785260114,-1.14757304976157,342.506175524092
3.8,16,0,1.8414832363219,0.32334960182069,-1.6020688866786,NaN
3.8,16,0.1,1.63295411837341,0.198930006679865,-1.53001927233087,NaN
3.8,16,0.2,1.58279856530414,0.142786839086818,-1.4364643334601,134.828299851897
3.8,16,0.3,1.4059608037392,0.111369334458794,-1.36965809523777,181.273904211357
3.8,16,0.4,3.01050067985638,2.01301066540254,-1.08873515721825,604.223214078368
3.8,16,0.5,1.58989302760353,0.103838773775273,-1.37971225354715,278.789456432382
3.8,17,0,1.94058707817314,0.526572765045459,-1.39252869753644,18.948041672249
3.8,17,0.1,2.13947949863025,0.399448833423553,-1.50019649312501,NaN
3.8,17,0.2,2.20261849754039,0.764652759522114,-1.23610753853668,178.283336060336
3.8,17,0.3,1.78800720054513,4.93827962702254,-1.38755209186965,NaN
3.8,17,0.4,2.52170073010248,2.56200112109981,-1.18826561766479,NaN
3.8,17,0.5,2.40004209038166,2.31748246855055,-1.21352376967403,764.79749173748
3.8,18,0,1.9722268277612,11.9118284355641,-1.9218719986522,NaN
3.8,18,0.1,2.21173723526241,1.05696180730421,-1.14340761333669,102.289769559625
3.8,18,0.2,1.89633691777435,0.381581415174395,-1.35349093160256,555.54473123361
3.8,18,0.3,2.12777358678337,1.27747312454632,-1.27643869655033,313.817814134171
3.8,18,0.4,2.52510428953061,2.20768741576466,-1.17383401619118,NaN
3.8,18,0.5,2.43159140442342,2.07031224118103,-1.21556529271154,NaN
3.8,19,0,2.27628828109416,0.941559972092241,-1.67249155802968,116.022581427453
3.8,19,0.1,1.59245894505556,0.197834211182836,-1.473677116132,89.1186465148942
3.8,19,0.2,1.42911844130932,0.190639032218945,-1.43070329605832,22.3960270800479
3.8,19,0.3,1.47360043464603,0.311812557704443,-1.20113032045478,90.931665757501
3.8,19,0.4,1.71543365028736,0.495449051306863,-1.13546224667188,127.802237782583
3.8,19,0.5,2.63267586843422,1.68002555760698,-1.12891114312629,629.260193843284
3.8,20,0,2.02553889889903,0.311959375627016,-1.49981183216128,42.7562568239028
3.8,20,0.1,1.87155657136955,0.269629364013592,-1.58758062078792,127.814847156243
3.8,20,0.2,1.62688525195234,0.174031007683718,-1.528910861556,NaN
3.8,20,0.3,1.54141002498359,0.112063464858353,-1.42303934576734,195.420756490065
3.8,20,0.4,1.78499387865613,0.434571788831361,-1.21919595970691,349.015946415146
3.8,20,0.5,1.39837408433506,0.222287339130605,-1.21058718885317,152.210091460173
3.8,21,0,2.47005856066077,0.87514177254529,-1.19537810913728,112.473118216344
3.8,21,0.1,2.24716306327228,0.472787132545562,-1.48318209973678,112.316617571047
3.8,21,0.2,2.65529606603123,1.85197771123135,-1.23683117521187,237.585581163663
3.8,21,0.3,2.79941559761433,2.04859907428573,-1.0954956180248,199.627209584392
3.8,21,0.4,1.97452542531098,0.220371692594692,-1.2346476758945,189.482960226022
3.8,21,0.5,2.77648808341025,1.50436722091499,-1.15365403736751,378.995578023357
3.8,22,0,1.93885770529741,0.393314230353521,-1.64210661251623,22.115718694025
3.8,22,0.1,1.79553951966044,0.24994364228042,-1.49509774428579,64.9018653556031
3.8,22,0.2,1.65150837905032,0.181314281906819,-1.43710567278717,77.1918485148648
3.8,22,0.3,1.94361732113682,0.697898539791779,-1.13416550039715,241.672549258206
3.8,22,0.4,1.90443936178557,0.371798761154723,-1.23116854759109,258.842644667947
3.8,22,0.5,1.51525172451846,0.106311249717236,-1.41928573814304,69.039142093567
3.8,23,0,2.01397021180772,6.394376066677,-1.47750695079341,441.298783875049
3.8,23,0.1,2.14966648113105,0.217834982800255,-1.60736131904611,28.3823106137395
3.8,23,0.2,2.15279082309826,0.214495646256837,-1.4346807514163,30.2789623305594
3.8,23,0.3,1.92386110658245,0.191673903017132,-1.4198603292333,85.8128475966949
3.8,23,0.4,1.97202203592764,3.32353150594415,-1.43311404750785,NaN
3.8,23,0.5,1.80744373312074,2.6453267758563,-1.3995236223287,632.186026034078
3.8,24,0,2.71249922740293,1.50287942925601,-1.033480385285,76.6519559512656
3.8,24,0.1,1.93334427541127,0.26208875857981,-1.59792157532693,27.610326426775
3.8,24,0.2,2.79875850097948,1.01084986031899,-1.17810559580482,172.19609003315
3.8,24,0.3,2.72738676874894,1.32305277988863,-1.13732594147366,209.147716199773
3.8,24,0.4,2.49322277277047,3.40134381596919,-1.28225804559058,NaN
3.8,24,0.5,2.12451908696347,3.1049267572582,-1.39555155744793,NaN
3.8,25,0,1.67555927059923,0.288158969449262,-1.55246519555267,NaN
3.8,25,0.1,1.6085266772723,0.244327742688531,-1.52709883471467,18.746899067842
3.8,25,0.2,1.69485416297953,0.189838721791951,-1.50398671753971,171.59917115978
3.8,25,0.3,1.54852162630364,0.151188432845699,-1.51197320983632,138.98085404483
3.8,25,0.4,1.47276067360767,0.155833922259323,-1.35732043846133,NaN
3.8,25,0.5,1.56874089057587,0.250879883356115,-1.27104168861605,158.766210514495
3.8,26,0,2.49770563373698,1.91548758804457,-1.74163767695319,121.542967178183
3.8,26,0.1,1.98388424398137,0.244529880208195,-1.53051557179123,NaN
3.8,26,0.2,1.91093363876618,0.199013057539131,-1.57838327934024,136.204283099835
3.8,26,0.3,2.1072987838264,0.431255960776047,-1.28617738544843,114.772877956363
3.8,26,0.4,2.41376367914656,3.22683808813551,-1.22596630340819,NaN
3.8,26,0.5,2.69730556841857,1.15737705647879,-1.14966580332603,385.520365091303
3.8,27,0,1.71304951994301,0.395677533054321,-1.54924101987736,NaN
3.8,27,0.1,1.46996880062695,0.26092781761745,-1.53601081040754,32.5104648283317
3.8,27,0.2,2.28461389198683,0.685062242106509,-1.13122858035957,324.061927065703
3.8,27,0.3,2.62792348338045,2.40344342016762,-1.18079370135283,717.937536968211
3.8,27,0.4,1.58355025573632,0.403350886106369,-1.12562197719843,230.316861086913
3.8,27,0.5,2.56485820153225,2.51795898291944,-1.25668703056893,NaN
3.8,28,0,1.91900270252651,0.611713817117143,-1.62988776387204,13.9609140630487
3.8,28,0.1,1.76942615690678,0.280174864736033,-1.5657672089847,NaN
3.8,28,0.2,1.63089048190129,0.292042172175588,-1.53968817240248,82.7393466003113
3.8,28,0.3,1.83284489099552,0.271197965054125,-1.32921352838574,NaN
3.8,28,0.4,2.02152167406564,1.18171482692294,-1.1858153972988,397.592410972202
3.8,28,0.5,2.43927995724901,1.08101707373315,-1.14265233291731,206.597774621717
3.8,29,0,2.08136668732351,0.900987418362738,-1.52482073617991,10.8842117760757
3.8,29,0.1,2.54983204227068,2.24466834304009,-1.24137367185268,455.814249790711
3.8,29,0.2,1.75269077881771,0.306502918584771,-1.40433645191708,373.698733252879
3.8,29,0.3,2.07364504046426,1.00526823538409,-1.15113254049308,185.801926809714
3.8,29,0.4,2.25346979671284,1.32224873028014,-1.17687145396161,347.466578663974
3.8,29,0.5,2.19295448190606,1.73875942728077,-1.24351982310166,NaN
3.8,30,0,2.11069781930416,0.299847328923307,-1.570474205113,NaN
3.8,30,0.1,2.39272934321848,0.64588459190861,-1.59553082518487,NaN
3.8,30,0.2,1.74415450149586,0.33790353554423,-1.22917360647105,81.2353904581872
3.8,30,0.3,1.95659320034399,0.497826864878299,-1.15173542680822,591.153546530158
3.8,30,0.4,2.1453705760774,4.16009742256714,-1.38336950603574,NaN
3.8,30,0.5,1.64411361384534,0.377235164947948,-1.187395031789,240.135466850024
3.8,31,0,2.0546748355246,0.345697683712787,-1.61271316971748,NaN
3.8,31,0.1,1.9303393856969,0.209390585171361,-1.61898676549575,NaN
3.8,31,0.2,1.80740808698841,0.124506901030945,-1.52603992945085,NaN
3.8,31,0.3,1.4457498377927,0.142087718965286,-1.4538106266032,84.3683722516697
3.8,31,0.4,1.69068278456362,0.167375341618685,-1.3844020787391,200.837138167075
3.8,31,0.5,2.69015621451435,1.32189879670688,-1.16734319334897,688.515247207934
3.8,32,0,1.85936218081193,0.315886399023369,-1.46674375578839,NaN
3.8,32,0.1,2.10972569627101,0.207711621059047,-1.44671959044637,106.161865037951
3.8,32,0.2,2.30673452800965,0.966973480735297,-1.09963573077218,107.788862143799
3.8,32,0.3,2.55796840453801,3.43301318785714,-1.18833432385351,NaN
3.8,32,0.4,2.49155383247433,1.01142814392199,-1.09824826822168,147.124536808594
3.8,32,0.5,2.95842058492948,2.31448890218753,-1.11494726676575,451.905082528864
3.8,33,0,2.33573910390728,0.826763352615638,-1.64898735457869,53.7435236805968
3.8,33,0.1,1.86193042322937,0.3650725361934,-1.49184608677916,17.5237818418605
3.8,33,0.2,1.90157656128959,0.370392514396888,-1.52473093942106,166.303705907843
3.8,33,0.3,1.91502482834991,0.604711006218382,-1.17180617766759,189.316712974853
3.8,33,0.4,2.54194251593458,1.20719031561122,-1.13637127882191,133.83918698705
3.8,33,0.5,2.64570117206826,0.931757422133031,-1.12551679403881,254.514761693726
3.8,34,0,1.97998226155459,0.209659389373091,-1.54076163310831,NaN
3.8,34,0.1,1.53144115802942,0.103094448627691,-1.45171461888801,NaN
3.8,34,0.2,1.71622676596569,0.116041504823823,-1.54750053996181,166.408484449275
3.8,34,0.3,1.51477262063295,0.110913688783496,-1.45542589948085,54.1737801961276
3.8,34,0.4,1.52611293470441,0.170656092704096,-1.2847138865921,117.904483578171
3.8,34,0.5,1.94122231595461,0.178497953891238,-1.2367731433141,77.7639743304486
3.8,35,0,1.88583194013512,0.346320720999773,-1.54886676620251,24.0797233330996
3.8,35,0.1,2.09785361499734,0.364217079586228,-1.50050125364505,75.3912927582872
3.8,35,0.2,2.73838168487938,1.6384084682296,-1.103457837485,217.131156122228
3.8,35,0.3,1.77191587987767,0.228199052640151,-1.33399305869186,236.112129366025
3.8,35,0.4,1.59563186138442,0.181056586012962,-1.33437771269245,56.5101506525049
3.8,35,0.5,2.67112176491326,2.825253248361,-1.14507701343629,809.839303343517
3.8,36,0,2.21484813012225,8.51989026650644,-1.43844939235464,682.943031044211
3.8,36,0.1,2.0028522874424,0.424917445706487,-1.50287547353196,NaN
3.8,36,0.2,1.54589326047285,0.352301687323233,-1.47459457720605,13.9473840271178
3.8,36,0.3,2.31591259231681,2.51246397619682,-1.17660004335929,NaN
3.8,36,0.4,2.41044457410866,2.22536761335418,-1.20579083664758,NaN
3.8,36,0.5,2.28457809391329,2.93588907031573,-1.35714741487735,NaN
3.8,37,0,1.78231724421239,7.72869148571968,-1.51992699586397,277.940345709621
3.8,37,0.1,1.59632517407747,2.03751325581031,-1.51088718243331,21.3987140979778
3.8,37,0.2,1.72048593019271,1.9091089109626,-1.54187680404247,565.400479179588
3.8,37,0.3,1.80755480611654,1.40463472740395,-1.57947942370596,243.203202909775
3.8,37,0.4,1.90477695608102,0.793032132591437,-1.59920909887161,172.20210285068
3.8,37,0.5,1.89485812783454,0.701150555096648,-1.65202614334983,174.977271238769
3.8,38,0,1.69380679932208,1.84869707997334,-1.44823923488674,17.7538975202972
3.8,38,0.1,1.71983285215297,1.99007962504208,-1.60204050447544,84.7474171090471
3.8,38,0.2,1.88513583148359,1.10180409209675,-1.6237704306784,NaN
3.8,38,0.3,1.83460793536266,0.990919960906852,-1.56057623589311,463.162214855388
3.8,38,0.4,1.98632885881054,0.749197536959429,-1.55353155922529,231.905853509382
3.8,38,0.5,2.0148582496522,0.51269000164871,-1.61355550803582,37.8540828122077
3.8,39,0,1.53239162413643,3.23628136513618,-1.64844546245539,419.833748254537
3.8,39,0.1,1.66651537348541,3.59924704754935,-1.49840509794027,NaN
3.8,39,0.2,1.68819093654657,1.80035427700946,-1.56234646786383,264.526140505236
3.8,39,0.3,1.8643154097213,2.25232725681419,-1.51409231433595,919.523743508057
3.8,39,0.4,1.76132252618642,1.14123203339891,-1.57893533206527,260.229731226171
3.8,39,0.5,1.8987184670666,1.50385240085506,-1.60113518672116,294.649593914579
3.8,40,0,2.16633277208956,0.752341223536008,-1.56025311366733,NaN
3.8,40,0.1,1.90518263488179,0.298053839667762,-1.55816188045423,26.6338345240404
3.8,40,0.2,2.04956199259646,0.997879284312803,-1.37764055638614,263.383459513686
3.8,40,0.3,2.47060786947014,1.32837559050948,-1.16435948468853,201.726727744776
3.8,40,0.4,2.379763801668,1.35084032166363,-1.13088343505922,300.303744075562
3.8,40,0.5,1.70654435998376,0.329507881237914,-1.21371624154242,124.941655276797
3.8,41,0,2.27527454670784,0.832443507851241,-1.52165187010689,17.2075629124637
3.8,41,0.1,2.22474883583239,0.533418654631542,-1.29391058254087,NaN
3.8,41,0.2,2.0297893691071,0.106051418369919,-1.53356954362072,51.5011264505258
3.8,41,0.3,2.15192523499059,0.503946713191171,-1.24175764540419,NaN
3.8,41,0.4,1.80058710219986,0.155007723820222,-1.45395864063338,265.743585934321
3.8,41,0.5,2.04880694149368,0.434658246751955,-1.22628016861341,251.163197800218
3.8,42,0,2.0392362299291,0.342095968268086,-1.5448498274236,20.5378978212571
3.8,42,0.1,1.99593720627933,0.247850562446179,-1.47777899866214,155.706924082498
3.8,42,0.2,1.8661574118142,0.117975235236528,-1.48054179955538,92.3724132269013
3.8,42,0.3,1.68693440892805,0.127140667139869,-1.45808452939393,100.242170733653
3.8,42,0.4,1.73819945684331,0.210733470376138,-1.2762430225513,110.595047660991
3.8,42,0.5,2.22067308326293,0.678449260315204,-1.21820722668242,194.950520688165
3.8,43,0,1.80948087596364,8.06562791507064,-1.85324145814533,NaN
3.8,43,0.1,2.17594197701522,1.74041106538569,-1.42593794852681,379.60516123597
3.8,43,0.2,2.53448536146162,2.15496324041286,-1.26300727562754,413.601639008631
3.8,43,0.3,2.49555884272168,2.19014210530501,-1.23870785929741,709.829120062386
3.8,43,0.4,1.71129050136585,0.37214229535232,-1.37895548164438,229.206165875669
3.8,43,0.5,2.24819392949619,1.39215469246497,-1.23950183004638,925.361079819854
3.8,44,0,1.68224299910696,8.51355428282589,-1.58613863205301,611.595340277093
3.8,44,0.1,2.1231873802852,4.31694421861,-1.34398687706732,NaN
3.8,44,0.2,2.26624110680613,2.19311771427758,-1.25278586341347,589.780829110753
3.8,44,0.3,1.8261544577544,4.24029074979264,-1.43605879074689,NaN
3.8,44,0.4,1.84273540791931,2.83535753480344,-1.47302340795121,NaN
3.8,44,0.5,2.3138970534121,2.42934464040352,-1.33832020406888,NaN
3.8,45,0,1.97540910235878,0.367108153752618,-1.60828680755004,NaN
3.8,45,0.1,1.85034730945877,0.329452811315458,-1.57112826413747,16.9056625564138
3.8,45,0.2,1.56645133619513,0.287575568094702,-1.42007695560025,40.2244386668034
3.8,45,0.3,1.73037967679059,0.283641687369778,-1.30590211767492,290.646744322513
3.8,45,0.4,1.47464129736873,0.255236018493278,-1.25438380978985,120.122209337361
3.8,45,0.5,2.47456925241405,1.18696087343251,-1.14171518155441,444.026955669337
3.8,46,0,1.86162467738642,0.230702591616282,-1.60145549935171,NaN
3.8,46,0.1,1.55376088788425,0.141016420687849,-1.52295667363437,20.9170035030735
3.8,46,0.2,1.43451737151282,0.0827511272492454,-1.44981694100355,NaN
3.8,46,0.3,1.56680333330026,0.169254850283557,-1.29598599633137,164.823865839724
3.8,46,0.4,2.38429661474724,0.73208926692709,-1.10111178720514,164.440802684615
3.8,46,0.5,1.83731784566215,0.523101519061858,-1.10810972882438,240.916492042294
3.8,47,0,1.79122448177434,0.485111756803349,-1.4722739887741,0.436761079263031
3.8,47,0.1,1.80689155819155,0.20649535530188,-1.48608310645232,16.4756201032403
3.8,47,0.2,1.68919229779373,0.245347689385954,-1.24795681607266,NaN
3.8,47,0.3,1.53665226556537,0.191353554203383,-1.35975590019617,102.152656731808
3.8,47,0.4,1.69686694288135,0.185014894164961,-1.25727648789264,186.258122373705
3.8,47,0.5,2.45298099283865,3.2438763924102,-1.19066886400631,NaN
3.8,48,0,2.13321186238372,10.957576099407,-1.21701909613527,NaN
3.8,48,0.1,1.99491761625312,0.346121516050549,-1.40075065286244,16.9903940936296
3.8,48,0.2,1.78171618552756,0.299466325460741,-1.3756978508547,16.098109930316
3.8,48,0.3,2.27723743403228,0.832469393123707,-1.1099589310694,102.552268046481
3.8,48,0.4,1.81377580183463,0.171466090648582,-1.34093043128333,95.2467869560596
3.8,48,0.5,2.61311429094739,2.68946077970405,-1.1654253731983,NaN
3.8,49,0,2.11885765665127,0.432404591150107,-1.50671814232531,18.2023511083713
3.8,49,0.1,1.59589336436773,0.279308120930812,-1.35137206543609,172.255194409956
3.8,49,0.2,1.86175498490822,0.196637270420546,-1.37821418790864,220.282114677788
3.8,49,0.3,2.89860894043607,1.62700767739399,-1.07271173816007,303.961188050795
3.8,49,0.4,2.44311249134591,4.04221116966893,-1.2861756661029,NaN
3.8,49,0.5,2.58522774761223,2.38573788565616,-1.2060831271216,709.245598227885
3.8,50,0,1.9080041679278,0.33653747336955,-1.43726569862788,14.1055753564656
3.8,50,0.1,1.59292476850059,0.227413985342834,-1.45561906654654,38.0809503296271
3.8,50,0.2,1.73945047595934,0.511415301549985,-1.14340503745497,309.326980009139
3.8,50,0.3,1.55019662793696,0.149167619879606,-1.51924369186464,356.064774115853
3.8,50,0.4,2.2406655461471,4.94534471645999,-1.28904937767795,NaN
3.8,50,0.5,2.60144768132577,2.06036212290415,-1.16750777623886,432.104247189082
3.9,1,0,1.74289590850399,4.0697201437613,-1.60970484542624,336.382425076499
3.9,1,0.1,1.77133420961159,1.64937537716542,-1.5543855417269,87.8519501316276
3.9,1,0.2,1.90720507732876,1.2553938690583,-1.5449790077691,NaN
3.9,1,0.3,1.9873613801824,1.27012268686244,-1.57463538344322,264.566293637685
3.9,1,0.4,2.02440367255924,0.898032528228182,-1.52228854137498,885.740931790222
3.9,1,0.5,1.98764036408794,0.791612869865071,-1.54705794655926,150.617280592177
3.9,2,0,1.82400640741747,0.299373236600414,-1.50449844818076,12.3350586280281
3.9,2,0.1,1.67420181524146,0.171929333753572,-1.53143172934591,43.5398797305846
3.9,2,0.2,2.52057594849944,1.09986326770778,-1.10503698779923,169.666343942844
3.9,2,0.3,1.65204334373834,0.114924902562689,-1.40904327082312,62.4981087995303
3.9,2,0.4,1.71862947582004,0.303719467399345,-1.22265227370968,219.348390266805
3.9,2,0.5,2.25961866522168,0.673420592843966,-1.17316564560157,252.276097895627
3.9,3,0,2.25801285669544,0.338912272875312,-1.49944494364069,11.64979944174
3.9,3,0.1,2.00236830947473,0.563583658705543,-1.61232551914984,54.1621664568575
3.9,3,0.2,1.60027757387267,0.141802668185843,-1.45601577317453,54.3236175405247
3.9,3,0.3,1.72456131061162,0.134065711098213,-1.43085726592835,339.558713812965
3.9,3,0.4,2.91605641814789,1.60349650470782,-1.125621669548,247.625254065319
3.9,3,0.5,2.78151741114237,2.59841859912797,-1.1586741925264,NaN
3.9,4,0,2.39650259551811,0.822417467287579,-1.64227142084036,18.3675401624244
3.9,4,0.1,2.10048304056225,2.29063935672727,-1.64569622996747,442.288659340452
3.9,4,0.2,2.39151751049399,1.85385268547913,-1.32136972226718,422.940907196998
3.9,4,0.3,2.70654884149416,2.88406317878079,-1.28579003224927,NaN
3.9,4,0.4,2.04555669529629,4.46286084556289,-1.42415222626703,NaN
3.9,4,0.5,2.42688393907275,1.100730136303,-1.13385366717426,460.700056388864
3.9,5,0,2.14562034165903,0.431541864288705,-1.55576316528685,24.7855453436756
3.9,5,0.1,2.09049612639663,0.264227064704333,-1.40927594978263,18.0109476306969
3.9,5,0.2,2.09410281784482,0.330424622897938,-1.41010257737408,133.734655519994
3.9,5,0.3,2.10039900098107,0.610781002828637,-1.2037683957476,315.425201597956
3.9,5,0.4,2.38648553750286,0.83455365540964,-1.17973078930058,348.007450573804
3.9,5,0.5,2.51062436616715,1.31110024326038,-1.16852675674545,352.985544531893
3.9,6,0,1.82754404577827,0.307936876372736,-1.54911848386787,NaN
3.9,6,0.1,1.81756778329601,0.133894574629421,-1.4838266343088,203.070012191184
3.9,6,0.2,1.58074703439397,0.142209317177332,-1.45543432547926,18.0141953420605
3.9,6,0.3,1.51356253337548,0.256716842848178,-1.29092636928642,157.381172821203
3.9,6,0.4,2.00561508168601,0.63001635706466,-1.09842876328305,206.393890735499
3.9,6,0.5,1.90976249398344,0.486034130914389,-1.10937639558811,148.824317436331
3.9,7,0,1.94822861195551,0.266382747186949,-1.46196716517304,NaN
3.9,7,0.1,1.7498595356371,0.12063067550345,-1.49852563666844,NaN
3.9,7,0.2,1.57159095299064,0.167959782829039,-1.50695795586651,20.1030386912777
3.9,7,0.3,1.56728420487875,0.0988958831606555,-1.46629983867916,865.886448004808
3.9,7,0.4,1.40584926673117,0.178554007358996,-1.27057346091519,713.706780235442
3.9,7,0.5,1.54432392587999,0.159290963486803,-1.21370391758694,123.052049450407
3.9,8,0,2.27023837128062,0.296804264356576,-1.34560591608176,8.34606184095254
3.9,8,0.1,2.10880634780415,0.340124957108342,-1.5666526896755,NaN
3.9,8,0.2,1.90829085682951,0.383637444347626,-1.26385696542418,102.937469765278
3.9,8,0.3,2.84773120029945,1.86885427331921,-1.13677367451075,461.551889677558
3.9,8,0.4,1.51243912659694,0.0817787840952399,-1.44364246605708,113.244058037139
3.9,8,0.5,2.32864496766772,0.860665504958069,-1.16271193292394,354.531185965142
3.9,9,0,2.86965475720475,1.6050002466468,-1.06055013910957,60.3733037593134
3.9,9,0.1,1.63735399662728,2.53371430392221,-1.56103581175918,331.853471084429
3.9,9,0.2,2.74154087589896,1.83135105108546,-1.23828726164093,893.544606498273
3.9,9,0.3,1.72277787679115,1.49275871933025,-1.57588424151987,178.382187509884
3.9,9,0.4,1.93423333561543,2.85448459221491,-1.4885753814746,NaN
3.9,9,0.5,1.78149118686248,0.989579778219829,-1.52642049057722,695.709243815664
3.9,10,0,1.79988153867952,16.3279737634841,-1.62994534674302,NaN
3.9,10,0.1,1.59177187793938,0.349782490903659,-1.53694887128289,52.600083605103
3.9,10,0.2,2.66491044792767,1.37331242173657,-1.13019700870708,176.47633185357
3.9,10,0.3,2.17531732896281,0.537569912582798,-1.25936038817107,148.943828431729
3.9,10,0.4,1.7989055226631,4.7247662074557,-1.39153470094028,NaN
3.9,10,0.5,1.85997953625902,3.57007033657349,-1.40908245632689,NaN
3.9,11,0,2.51691915780108,0.740415334684275,-1.61508255545425,291.512851355396
3.9,11,0.1,1.85948625083643,0.341643465502292,-1.4575100231006,400.386242474752
3.9,11,0.2,1.55471615100564,0.314277665670657,-1.45375011535826,207.781053441766
